ansatz_type,problem_index,trial,energy,exact_energy,error,time,build_time,opt_time,params,depth,converged,adapt_iterations,adapt_initial_energy,adapt_energy_drop,adapt_history_length,termination_criterion
ADAPT-VQE,4,5,6.000000000001341,6.0,1.341149413747189e-12,0.7065608501434326,0.7065608501434326,0.0,9,2,True,10.0,39.54808255715757,33.54808255715623,9.0,Threshold converged
ADAPT-VQE,5,5,12.000000000004656,12.0,4.6558312760680565e-12,1.0450239181518555,1.0450239181518555,0.0,9,2,True,10.0,41.44998028706893,29.449980287064278,9.0,Threshold converged
ADAPT-VQE,6,5,15.00000001023977,15.0,1.0239769920872277e-08,0.9521729946136475,0.9521729946136475,0.0,10,3,True,11.0,42.40092915202462,27.400929141784847,10.0,Threshold converged
ADAPT-VQE,7,5,14.000000006479643,14.0,6.479643488432885e-09,0.814021110534668,0.814021110534668,0.0,9,2,True,10.0,42.08394619703939,28.083946190559743,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,8,5,4.000000001104278,4.0,1.104277558283684e-09,1.0637388229370117,1.0637388229370117,0.0,10,3,True,11.0,38.914116647187086,34.91411664608281,10.0,Threshold converged
ADAPT-VQE,9,5,17.000000005250797,17.0,5.250797130429419e-09,0.814396858215332,0.814396858215332,0.0,9,2,True,10.0,43.03489506199506,26.03489505674426,9.0,Threshold converged
ADAPT-VQE,10,5,13.00000000175262,13.0,1.752619382955345e-09,0.8507709503173828,0.8507709503173828,0.0,10,3,True,11.0,41.76696324205415,28.766963240301536,10.0,Threshold converged
ADAPT-VQE,11,5,8.000000003120206,8.0,3.120206315543328e-09,1.125473976135254,1.125473976135254,0.0,10,3,True,11.0,40.18204846712801,32.182048464007806,10.0,Threshold converged
ADAPT-VQE,12,5,16.00000000663941,16.0,6.6394107989253826e-09,0.8231937885284424,0.8231937885284424,0.0,9,2,True,10.0,42.71791210700982,26.717912100370413,9.0,Threshold converged
ADAPT-VQE,1,6,6.000000003675243,6.0,3.6752432208686514e-09,1.0266749858856201,1.0266749858856201,0.0,9,2,True,10.0,39.54808255715756,33.54808255348232,9.0,Threshold converged
ADAPT-VQE,2,6,5.000000004685276,5.0,4.685276167037955e-09,0.9788038730621338,0.9788038730621338,0.0,10,3,True,11.0,39.23109960217233,34.23109959748705,10.0,Threshold converged
ADAPT-VQE,3,6,4.000006597787536,4.0,6.597787535866928e-06,0.7951889038085938,0.7951889038085938,0.0,9,2,True,10.0,38.91411664718709,34.914110049399554,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,4,6,6.000000000001341,6.0,1.341149413747189e-12,0.7025160789489746,0.7025160789489746,0.0,9,2,True,10.0,39.54808255715757,33.54808255715623,9.0,Threshold converged
ADAPT-VQE,5,6,12.000000000004656,12.0,4.6558312760680565e-12,0.8740537166595459,0.8740537166595459,0.0,9,2,True,10.0,41.44998028706893,29.449980287064278,9.0,Threshold converged
ADAPT-VQE,6,6,15.00000001023977,15.0,1.0239769920872277e-08,0.8406341075897217,0.8406341075897217,0.0,10,3,True,11.0,42.40092915202462,27.400929141784847,10.0,Threshold converged
ADAPT-VQE,7,6,14.000000006479643,14.0,6.479643488432885e-09,0.9150090217590332,0.9150090217590332,0.0,9,2,True,10.0,42.08394619703939,28.083946190559743,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,8,6,4.000000001104278,4.0,1.104277558283684e-09,0.9891641139984131,0.9891641139984131,0.0,10,3,True,11.0,38.914116647187086,34.91411664608281,10.0,Threshold converged
ADAPT-VQE,9,6,17.000000005250797,17.0,5.250797130429419e-09,0.8928539752960205,0.8928539752960205,0.0,9,2,True,10.0,43.03489506199506,26.03489505674426,9.0,Threshold converged
ADAPT-VQE,10,6,13.00000000175262,13.0,1.752619382955345e-09,0.7930777072906494,0.7930777072906494,0.0,10,3,True,11.0,41.76696324205415,28.766963240301536,10.0,Threshold converged
ADAPT-VQE,11,6,8.000000003120206,8.0,3.120206315543328e-09,1.0219981670379639,1.0219981670379639,0.0,10,3,True,11.0,40.18204846712801,32.182048464007806,10.0,Threshold converged
ADAPT-VQE,12,6,16.00000000663941,16.0,6.6394107989253826e-09,0.8850960731506348,0.8850960731506348,0.0,9,2,True,10.0,42.71791210700982,26.717912100370413,9.0,Threshold converged
ADAPT-VQE,1,7,6.000000003675243,6.0,3.6752432208686514e-09,0.848933219909668,0.848933219909668,0.0,9,2,True,10.0,39.54808255715756,33.54808255348232,9.0,Threshold converged
ADAPT-VQE,2,7,5.000000004685276,5.0,4.685276167037955e-09,0.9534761905670166,0.9534761905670166,0.0,10,3,True,11.0,39.23109960217233,34.23109959748705,10.0,Threshold converged
ADAPT-VQE,3,7,4.000006597787536,4.0,6.597787535866928e-06,0.9140827655792236,0.9140827655792236,0.0,9,2,True,10.0,38.91411664718709,34.914110049399554,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,4,7,6.000000000001341,6.0,1.341149413747189e-12,0.842893123626709,0.842893123626709,0.0,9,2,True,10.0,39.54808255715757,33.54808255715623,9.0,Threshold converged
ADAPT-VQE,5,7,12.000000000004656,12.0,4.6558312760680565e-12,1.1499912738800049,1.1499912738800049,0.0,9,2,True,10.0,41.44998028706893,29.449980287064278,9.0,Threshold converged
ADAPT-VQE,6,7,15.00000001023977,15.0,1.0239769920872277e-08,0.8050129413604736,0.8050129413604736,0.0,10,3,True,11.0,42.40092915202462,27.400929141784847,10.0,Threshold converged
ADAPT-VQE,7,7,14.000000006479643,14.0,6.479643488432885e-09,1.9601001739501953,1.9601001739501953,0.0,9,2,True,10.0,42.08394619703939,28.083946190559743,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,8,7,4.000000001104278,4.0,1.104277558283684e-09,1.2234609127044678,1.2234609127044678,0.0,10,3,True,11.0,38.914116647187086,34.91411664608281,10.0,Threshold converged
ADAPT-VQE,9,7,17.000000005250797,17.0,5.250797130429419e-09,0.7955877780914307,0.7955877780914307,0.0,9,2,True,10.0,43.03489506199506,26.03489505674426,9.0,Threshold converged
ADAPT-VQE,10,7,13.00000000175262,13.0,1.752619382955345e-09,0.9057087898254395,0.9057087898254395,0.0,10,3,True,11.0,41.76696324205415,28.766963240301536,10.0,Threshold converged
ADAPT-VQE,11,7,8.000000003120206,8.0,3.120206315543328e-09,0.9498960971832275,0.9498960971832275,0.0,10,3,True,11.0,40.18204846712801,32.182048464007806,10.0,Threshold converged
ADAPT-VQE,12,7,16.00000000663941,16.0,6.6394107989253826e-09,0.8221170902252197,0.8221170902252197,0.0,9,2,True,10.0,42.71791210700982,26.717912100370413,9.0,Threshold converged
ADAPT-VQE,1,8,6.000000003675243,6.0,3.6752432208686514e-09,0.8370471000671387,0.8370471000671387,0.0,9,2,True,10.0,39.54808255715756,33.54808255348232,9.0,Threshold converged
ADAPT-VQE,2,8,5.000000004685276,5.0,4.685276167037955e-09,0.859752893447876,0.859752893447876,0.0,10,3,True,11.0,39.23109960217233,34.23109959748705,10.0,Threshold converged
ADAPT-VQE,3,8,4.000006597787536,4.0,6.597787535866928e-06,1.013396978378296,1.013396978378296,0.0,9,2,True,10.0,38.91411664718709,34.914110049399554,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,4,8,6.000000000001341,6.0,1.341149413747189e-12,0.8003520965576172,0.8003520965576172,0.0,9,2,True,10.0,39.54808255715757,33.54808255715623,9.0,Threshold converged
ADAPT-VQE,5,8,12.000000000004656,12.0,4.6558312760680565e-12,1.7464027404785156,1.7464027404785156,0.0,9,2,True,10.0,41.44998028706893,29.449980287064278,9.0,Threshold converged
ADAPT-VQE,6,8,15.00000001023977,15.0,1.0239769920872277e-08,1.1065828800201416,1.1065828800201416,0.0,10,3,True,11.0,42.40092915202462,27.400929141784847,10.0,Threshold converged
ADAPT-VQE,7,8,14.000000006479643,14.0,6.479643488432885e-09,1.4795613288879395,1.4795613288879395,0.0,9,2,True,10.0,42.08394619703939,28.083946190559743,9.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,8,8,4.000000001104278,4.0,1.104277558283684e-09,3.0809972286224365,3.0809972286224365,0.0,10,3,True,11.0,38.914116647187086,34.91411664608281,10.0,Threshold converged
